Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Thumb,Index,Middle,Ring,Pinky
-2,-11,-5,-4,-3,-2,-1,-3,940,102,0,149,15
0,10,-8,0,3,0,-2,1,947,102,0,149,15
-3,0,28,4,-3,-3,-2,-3,951,102,0,149,15
-3,-3,13,11,-2,-2,-6,-2,955,102,0,149,15
0,2,-15,-4,-2,-3,-4,0,955,102,0,149,15
0,-2,-3,-6,4,2,4,-4,955,102,0,147,15
1,2,7,-4,-4,-1,0,2,955,100,0,149,15
-1,-4,-19,-10,-1,1,3,1,955,102,0,149,15
-1,1,44,15,2,0,-1,1,953,102,0,149,15
-4,-4,-19,-1,-1,0,-1,-1,949,102,0,149,15
2,5,-9,-3,0,-2,-2,1,912,102,0,149,15
0,-3,22,4,2,-1,0,1,735,108,0,147,15
-1,11,-10,0,-2,-2,0,-2,659,113,0,147,15
-2,1,9,-14,-1,2,2,-3,622,113,0,145,15
-1,-6,-10,4,1,3,4,1,467,116,0,145,15
-3,6,-6,1,-4,-1,-1,-2,333,116,0,145,15
2,0,8,-2,3,-2,-3,0,294,116,0,145,15
-1,-4,-22,-4,0,5,6,2,253,116,0,145,15
-1,-3,-16,-5,-1,1,-2,1,216,122,0,145,15
3,4,5,10,3,2,3,1,129,130,0,145,15
-3,4,28,11,-2,-2,0,-1,56,136,0,145,15
-1,-7,-4,0,-8,-5,-2,-2,41,136,0,145,15
0,2,-19,-4,0,-4,-1,0,8,141,0,145,15
-2,4,-7,-15,-1,-4,-1,-3,0,141,0,145,12
-1,-11,23,14,-2,-6,-4,-2,0,144,0,145,12
-1,-1,2,9,0,-2,-3,0,0,147,0,145,15
0,2,-7,-17,-2,-2,-7,-3,0,147,0,145,15
0,3,23,15,-2,-5,-1,-2,0,150,0,145,15
1,-8,-29,-10,-3,-3,-1,-1,0,150,0,145,15
-3,2,22,3,-2,-3,3,-3,0,150,0,145,15
-5,-16,-33,-12,4,6,3,0,0,150,0,145,15
1,-2,-7,-1,1,-4,-5,-1,0,150,0,147,15
1,8,25,6,0,-1,1,-3,0,150,0,145,15
4,1,8,-3,1,0,0,4,0,147,0,145,15
-1,-1,-1,-1,-1,1,1,-3,0,144,0,145,15
-3,4,21,5,-1,-5,-8,-12,12,141,0,145,15
5,-3,-13,-11,-3,1,3,12,36,138,0,145,15
-2,0,17,-6,-3,-1,0,-1,80,136,0,145,15
0,6,31,17,2,1,1,0,101,136,0,145,15
2,1,-34,-6,-3,-2,-2,4,151,127,0,145,15
-7,-10,-25,-8,-3,-2,-1,-7,160,125,0,145,12
-1,7,9,6,2,6,3,1,173,122,0,145,15
-1,0,-5,-8,-1,0,-1,-3,201,119,0,145,15
3,2,-3,-7,1,0,-4,0,248,113,0,145,15
0,5,35,8,0,1,2,0,289,108,0,145,15
-6,-15,-50,-10,0,0,4,-4,315,102,0,145,15
-1,1,-4,-1,-6,-4,0,-1,354,97,0,145,15
0,-1,20,5,1,2,-4,1,374,91,0,145,15
-4,-4,-12,-3,-5,-4,-5,-15,404,86,0,145,15
2,3,-5,-13,0,5,8,8,449,80,0,145,15
1,3,5,7,4,2,2,1,521,72,0,147,12
-6,-2,10,11,-6,-2,-1,2,573,58,0,145,15
-1,-1,-7,2,1,-1,1,-4,622,55,0,145,15
2,-3,42,9,-1,0,-3,-3,672,52,0,145,15
-5,-9,-51,-17,-4,-4,-3,-3,733,47,0,145,15
-1,-9,-1,7,-3,-1,-3,-2,789,44,0,145,15
0,4,-2,0,-3,-3,0,-3,830,41,0,145,15
0,1,-2,-4,1,-2,-2,5,886,36,0,145,15
1,0,22,12,0,2,-1,-1,934,33,0,145,15
4,2,8,-1,5,6,6,6,964,36,0,145,18
-3,-3,-25,-13,3,1,0,-4,979,36,0,147,15
-2,-14,-50,-17,-3,-3,-4,0,994,33,0,145,15
-3,1,18,-3,-7,-5,-4,-2,1005,33,0,145,15
0,1,16,5,0,-2,0,-2,1007,36,0,145,18
-3,-7,-43,-10,-2,1,2,-4,1007,36,0,147,18
5,13,58,16,4,3,8,10,1007,36,0,147,15
-2,-9,-62,-17,-6,-6,0,-1,1007,36,0,147,18
-3,-8,-20,-11,-3,-4,-2,-6,1007,36,0,145,15
7,10,29,17,4,6,-1,4,1005,41,0,145,15
3,2,7,2,8,6,2,7,975,47,0,147,15
-1,-1,10,6,-4,-7,0,2,953,52,0,145,15
-2,-9,-32,-11,-3,-1,1,-2,858,61,0,145,15
3,4,15,6,1,3,4,0,724,72,0,145,15
-2,-6,2,6,-2,-5,-7,-2,603,80,0,145,15
-3,2,-2,-12,-5,-2,-3,-3,570,83,0,145,15
-2,-4,2,-1,2,4,3,0,482,86,0,145,15
-2,4,13,8,-1,1,3,-2,452,88,0,147,15
-2,-6,-12,-9,-4,2,0,-9,372,97,0,145,15
-1,-1,10,10,-3,-3,6,8,320,100,0,145,15
2,2,-21,-12,-8,-5,-4,0,287,102,0,145,15
3,2,-5,-6,3,-1,-2,2,216,108,0,145,15
-1,15,16,9,1,1,2,-2,190,108,0,145,15
-2,-13,-44,-19,-1,-3,-2,4,153,116,0,145,15
-2,0,16,3,-1,-1,1,-2,123,122,0,145,15
0,-2,8,1,-3,-3,-3,-3,99,125,0,145,15
0,0,0,7,-4,2,0,3,93,125,0,145,15
1,5,26,3,-3,-4,-6,1,84,130,0,145,15
-4,-2,2,-8,3,1,-2,-3,64,133,0,145,15
-2,-4,8,-2,-5,-2,-1,-5,60,136,0,145,15
-2,1,15,8,-2,-4,-2,-2,21,152,0,145,15
-2,-4,-12,-4,2,4,1,-2,10,172,0,145,15
-1,0,-2,-4,-2,1,9,-2,0,197,0,145,15
-1,3,15,11,3,-4,-3,-1,0,208,0,145,15
0,-3,-10,-2,-4,-2,0,0,0,227,0,145,15
1,-3,7,-2,-4,0,-2,1,0,258,0,145,15
-1,-1,-4,3,0,-4,-6,-4,0,330,0,145,15
-3,1,-6,-3,-7,0,-1,0,0,430,0,145,15
0,-4,-3,-4,6,1,3,-3,0,469,0,145,15
-1,3,19,10,1,1,0,0,0,500,0,145,15
0,-1,-24,-4,-4,-1,-2,-2,0,564,0,145,15
-1,-2,-16,-8,1,-1,0,-2,0,575,0,145,15
1,1,21,-1,3,5,-1,-1,0,603,0,145,15
-4,-2,-9,-1,-1,-1,0,-2,0,611,0,145,15
-1,3,9,2,-5,-3,0,-1,0,619,0,145,15
0,-2,-7,4,-3,-5,-4,-1,0,619,0,145,15
-1,2,-11,-2,-2,-4,-2,-1,0,619,0,145,15
2,5,15,6,3,5,1,1,0,619,0,145,15
-2,-9,-15,-10,0,-4,-2,-2,0,619,0,145,15
0,7,10,10,-6,-2,-3,-1,0,631,0,145,15
-1,-4,-18,-6,-6,-5,-2,-1,0,658,0,147,15
2,1,15,8,2,2,-1,1,0,669,0,145,15
-4,-5,-25,-7,-7,-7,-3,-1,0,689,0,147,15
1,0,14,9,6,1,1,0,0,694,0,145,15
-1,-1,4,-16,-3,3,0,1,0,697,0,145,15
0,2,5,15,1,-3,-1,1,0,697,0,147,15
-1,-2,6,-5,-7,0,-2,0,0,697,0,147,15
-1,-3,-27,-10,1,2,1,-1,0,694,0,147,15
2,0,28,24,-2,-6,-4,0,0,697,0,147,15
-2,-8,-19,-36,-3,3,-1,-2,0,697,0,147,15
0,-1,-1,9,1,3,2,0,0,694,0,149,15
2,-2,-1,0,-1,-1,-2,1,0,697,0,147,12
-1,-2,-9,11,0,-1,0,-3,0,694,0,147,15
0,0,8,-14,0,6,-2,0,0,697,0,147,12
-1,3,-14,-6,-1,-1,-1,-2,0,694,0,147,15
-1,-1,6,-1,0,-5,0,-2,0,694,0,147,15
-1,0,11,-6,-1,6,6,-1,0,697,0,147,15
-2,-1,-9,-2,-1,-2,-1,0,0,694,0,147,15
0,6,2,0,-2,-2,-4,0,0,694,0,149,15
-2,-2,7,-5,-1,2,3,-2,0,686,0,147,15
0,1,18,2,0,-1,-1,-1,0,681,0,147,15
0,1,-11,-3,1,-4,0,0,0,667,0,147,15
0,-1,8,2,1,-2,-4,-1,0,628,0,147,15
-4,-8,-10,2,-3,-2,-1,-1,0,608,0,147,15
1,3,10,2,0,0,-1,-1,0,583,0,147,15
-1,-2,-11,-8,-2,-2,-1,2,0,564,0,147,15
-1,-7,-3,1,-3,-1,-1,-2,0,539,0,147,15
1,8,12,3,5,0,-2,1,0,469,0,147,15
-2,4,9,6,-1,1,0,0,0,447,0,147,15
-1,-3,-20,-13,-5,0,3,-1,0,428,0,147,15
-3,-7,-7,9,-2,-5,-2,0,0,414,0,149,15
1,3,22,-5,3,2,1,1,0,330,0,147,15
0,-1,-23,-11,-5,-3,-4,-1,0,300,0,147,15
-1,-2,14,11,-1,-2,-3,-2,0,255,0,147,15
0,-4,-2,1,-2,-2,0,-2,0,225,0,147,15
-2,2,6,1,-3,1,-2,-2,0,216,0,147,15
-1,-2,4,5,1,1,0,1,0,189,0,147,15
-1,0,-14,-4,3,2,0,0,0,155,0,149,15
-1,1,-7,-3,0,1,2,1,0,136,0,147,15
1,0,7,9,0,-3,-6,-1,0,113,0,147,15
-3,-4,-9,-20,-4,-2,2,0,0,105,0,147,15
-2,1,4,2,-6,-9,-3,-1,0,88,0,147,15
1,-1,2,0,2,-2,-2,-2,0,75,0,147,15
-2,-2,-37,-16,-5,-4,-2,-1,0,66,0,147,15
-2,-1,13,-1,-3,-4,-2,-4,0,63,0,147,15
0,2,-1,-5,-1,0,3,1,0,63,0,147,15
1,1,8,7,-2,-3,-3,0,0,63,0,147,15
0,-3,-7,1,-1,1,-1,0,0,66,0,147,15
-1,-1,-1,0,-1,0,-1,0,0,83,0,147,15
-2,-1,-11,0,-3,-2,0,-1,0,113,0,147,15
0,1,26,8,-1,-1,0,1,0,147,0,147,15
-2,-4,-32,-15,-3,0,0,1,0,177,0,147,15
-1,0,3,4,-3,-1,-1,0,0,194,0,147,15
1,-1,12,12,1,-1,-1,-1,0,219,0,147,15
0,2,11,-4,-4,0,-1,0,0,258,0,147,15
1,0,-21,-5,-5,-4,-3,-1,0,266,0,147,15
-3,-9,-18,8,6,3,0,-3,0,297,0,147,15
-1,3,13,-1,-5,-2,-2,1,0,325,0,147,15
0,0,7,-2,3,2,-2,-1,0,344,0,147,15
3,3,8,3,1,-3,1,1,0,375,0,147,15
-2,-4,-6,-7,-6,-2,-3,0,0,408,0,147,15
1,0,27,10,1,0,-1,-1,0,461,0,147,15
-2,0,-3,-15,-2,1,0,-2,0,511,0,147,12
2,12,5,0,3,5,2,1,0,528,0,147,15
1,-1,-4,-2,2,1,-1,-1,0,564,0,147,15
-1,-7,-6,2,-6,-2,-1,-1,0,606,0,147,15
2,6,16,10,4,-1,0,-1,0,647,0,147,15
-2,-5,-16,-5,-3,-2,-1,-1,0,647,0,147,15
-3,-2,13,0,-2,-3,0,-1,0,672,0,147,15
-2,-5,-7,1,-1,1,-2,0,0,689,0,147,15
-3,2,-2,-2,-5,-5,0,-1,0,745,0,147,15
0,-4,5,2,2,6,-1,-2,0,753,0,147,15
0,-2,-4,-3,-3,-2,-1,0,0,761,0,147,15
-2,-4,-16,-6,-1,-5,-2,-2,0,772,0,147,15
2,5,17,11,-2,0,-2,0,0,783,0,147,15
-1,-15,-28,-19,-6,-5,-1,-2,0,795,0,147,15
-1,3,12,7,1,-1,0,1,0,795,0,147,15
-2,-1,7,7,-3,-3,0,-3,0,795,0,147,15
-1,5,0,-4,3,-2,-1,-1,0,795,12,152,15
1,1,-2,0,1,3,5,2,0,795,15,156,12
-1,0,1,4,-3,-2,-1,0,0,795,20,180,15
-2,-5,5,-12,-2,-2,-1,1,0,792,18,200,15
-2,-4,-5,-7,0,-3,-2,-2,0,795,18,220,15
0,2,3,9,-1,4,2,0,0,792,18,235,15
-1,0,21,17,-1,-5,-2,-1,0,789,18,242,15
-4,-5,-24,-23,1,3,0,-1,0,783,18,255,15
-1,-4,-27,-3,-5,0,-3,-1,0,778,18,280,18
-1,3,8,-4,-2,1,1,-1,0,775,18,284,18
1,-1,9,3,-2,-2,1,-1,0,772,15,293,18
-3,0,1,-2,-2,-4,-2,-2,0,770,15,302,18
0,2,14,6,-5,-4,-3,-1,0,758,18,306,21
0,-2,-5,-6,1,-2,-1,-1,0,736,15,310,24
0,-7,-24,-5,-3,0,0,-1,0,717,18,308,21
-1,7,25,0,-2,-4,-3,-1,0,667,15,308,21
-2,-9,-48,-12,-3,1,0,-1,0,592,0,310,21
0,-2,4,-2,-2,2,-1,0,0,567,0,308,24
-1,2,2,-4,8,4,-1,0,0,455,0,295,24
1,1,1,5,-5,-2,0,0,0,408,0,273,21
-3,-2,7,-4,-9,-8,-4,-3,0,358,0,249,24
-1,2,-5,12,-3,-5,-1,-3,0,308,0,224,21
-1,-1,-4,-9,3,2,2,0,0,264,0,207,21
0,-2,-1,-8,1,0,1,0,0,216,0,185,21
0,-1,15,7,-3,-3,-2,-1,0,191,0,169,21
-4,-6,-1,-1,-4,-3,-4,-3,0,158,0,156,21
1,2,-1,-4,-3,0,1,1,0,150,0,152,21
-1,3,6,2,0,-2,-3,-2,0,144,0,149,21
0,1,2,0,-3,-1,1,-2,0,138,0,149,21
0,-1,5,2,3,0,-3,-1,0,138,0,149,21
-1,-4,0,-7,0,-1,2,1,0,138,0,152,24
-1,4,16,18,-3,-4,-3,0,0,138,0,154,24
1,1,-11,-3,0,0,0,-1,0,152,0,167,21
0,-1,11,10,3,4,2,0,23,183,0,189,21
-2,-9,-25,-4,-4,-2,-2,-2,95,261,0,251,27
0,4,12,0,0,1,-1,1,131,297,0,277,36
-1,-2,-6,3,0,0,1,0,149,325,0,293,45
-1,-2,-2,-6,-2,-2,-4,0,170,350,0,308,54
1,9,20,5,3,-1,2,-2,205,397,0,335,82
0,-1,-18,1,0,3,-1,0,224,428,0,354,103
-3,-2,13,4,-1,-4,-2,-1,246,453,7,381,128
0,-2,-30,-22,1,3,-1,-1,263,475,43,412,149
2,7,30,11,-1,-1,-1,0,309,514,115,467,201
-5,-11,-26,-15,-10,-6,-2,-5,328,533,157,502,235
-1,-2,8,4,5,-2,-1,-1,361,555,208,544,277
1,9,23,8,-3,-3,-3,-2,395,575,260,586,323
-1,-4,-29,-14,-3,0,-1,1,406,594,280,599,338
0,-2,10,6,-6,-2,1,0,419,606,322,634,363
2,1,-4,1,3,6,-1,1,430,617,345,643,384
-2,-3,-4,-5,-4,1,0,-1,449,625,383,674,418
0,1,12,10,2,-2,-2,-1,469,631,417,696,445
0,3,-15,-5,1,0,0,0,480,650,440,712,464
-3,-3,-6,-3,3,4,0,-2,486,653,456,720,479
-3,-1,12,11,-2,-1,0,-1,501,681,510,751,516
-1,-4,-7,-5,1,1,1,-1,516,703,543,773,540
-1,2,4,-8,-2,-5,-2,1,523,725,577,795,564
-1,1,0,1,-4,-2,-1,-1,532,756,631,824,604
1,1,4,6,1,3,1,1,542,781,662,851,629
1,2,0,-2,0,-2,-1,0,553,806,698,873,653
-5,-13,-11,-2,-1,-1,-3,-3,558,817,713,886,662
0,-1,-8,-12,-2,-2,0,2,573,853,762,917,696
-1,3,6,4,4,3,1,-2,577,861,773,925,702
-2,-3,-1,-8,-3,-6,-2,-1,588,881,803,945,720
-1,2,10,1,2,-1,0,-3,603,900,824,961,732
-1,-2,6,1,-2,-1,-1,-2,631,936,860,985,766
-1,-1,-14,-4,4,2,2,0,651,964,894,1003,784
0,-4,7,3,-3,2,-1,-2,668,978,912,1014,797
0,-3,-36,-6,-5,-7,-2,0,676,986,925,1018,806
-1,3,15,-5,-1,-3,-1,-1,694,995,937,1023,815
1,1,10,9,-2,-3,-2,-2,709,1011,950,1023,827
-2,3,11,0,3,1,-1,-2,737,1023,971,1023,842
-2,-7,-16,-3,-2,-1,0,-2,752,1023,979,1023,851
-2,-1,-25,-4,0,1,1,0,765,1023,981,1023,861
-2,-2,14,-6,-2,2,1,1,791,1023,986,1023,879
0,-4,-24,3,-3,-4,-1,-1,795,1020,986,1023,882
-1,1,13,-3,1,-2,-3,-1,793,1023,986,1023,882
-2,1,3,8,-2,-5,-4,-3,793,1023,986,1023,882
-2,-3,-9,-7,6,4,2,-1,793,1023,986,1023,882
0,-2,9,5,3,3,1,2,769,1006,971,1016,879
-1,1,-6,4,-1,1,-1,-2,752,970,948,1006,873
1,-1,11,-4,-6,-2,0,-1,728,913,912,1000,855
-1,2,-11,-3,-6,-6,-2,-1,715,880,891,986,842
-2,5,8,2,-3,-1,-1,0,674,750,773,897,781
1,3,-16,-14,-6,-3,0,0,627,599,595,744,687
-3,-13,-5,4,0,-5,0,-2,586,456,350,551,574
-2,8,15,4,-3,-2,-1,-3,564,349,177,424,482
0,-2,-9,-3,2,4,1,0,523,214,0,264,332
1,3,-19,-9,5,2,2,0,488,143,0,188,210
1,11,27,12,-2,-4,-2,0,454,99,0,145,128
-2,-10,-24,-20,-4,-2,-2,-2,415,74,0,114,58
-2,-1,12,2,-1,-2,-1,-1,389,63,0,98,39
0,-2,16,6,-5,-5,-4,-1,367,60,0,94,33
0,-3,-9,-4,-3,0,2,-1,350,60,0,92,33
-3,-6,-2,-3,-3,-3,-3,-2,328,60,0,90,33
-2,-6,-35,-21,-3,-4,-2,-3,300,60,0,92,33
-2,4,14,5,0,-4,-1,-1,298,63,0,96,33
3,-3,-14,3,-4,-2,0,-1,296,60,0,98,33
-4,-3,17,12,-2,-3,-4,-1,298,77,0,143,33
-3,-6,-34,-10,-3,3,-1,-2,298,118,0,192,36
0,2,7,-2,-3,-5,-1,-1,298,178,0,293,42
0,0,-12,-2,2,1,-2,0,298,225,0,364,67
1,6,34,10,7,2,1,3,298,244,0,389,79
-1,-1,-13,-4,-6,-6,-3,0,300,261,0,412,97
-3,-7,-15,-14,-2,-1,-1,0,324,310,0,471,155
-3,-2,18,11,0,1,1,0,352,354,43,533,213
-3,-3,-17,0,0,2,-2,1,404,409,170,610,299
0,0,12,4,-1,-2,0,-1,419,429,193,625,323
2,9,6,2,0,0,-1,-1,434,440,213,639,342
-1,-6,-10,-9,0,2,0,0,488,484,314,694,409
-1,0,-4,5,3,1,1,1,514,511,365,725,448
-1,0,11,4,0,-2,-2,-1,523,533,394,744,470
0,-3,-15,-4,-6,-3,-2,-2,532,544,420,754,488
